,currentDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,StockPrice,T,ImpliedVolatility,Difference
15518,2017-02-17,2017-08-18,12.5,ITCI,Put,2.92,0.92766,13.27,0.49828884325804246,0.9286149260151442,-0.0009549260151441308
15529,2017-02-17,2017-03-17,120.0,INTU,Put,2.95,0.21441999999999997,119.860001,0.07665982203969883,0.21919873026490777,-0.004778730264907799
15531,2017-02-17,2017-04-21,110.0,INTU,Call,10.16,0.13788,119.860001,0.17248459958932238,0.14090822158323235,-0.003028221583232349
15536,2017-02-17,2017-04-21,110.0,INTU,Put,1.0,0.21871999999999997,119.860001,0.17248459958932238,0.22317157236102603,-0.004451572361026057
15540,2017-02-17,2017-07-21,110.0,INTU,Call,11.45,0.15500999999999998,119.860001,0.4216290212183436,0.161958813041566,-0.0069488130415660265
15553,2017-02-17,2018-01-19,130.0,INTU,Call,4.2,0.17808,119.860001,0.919917864476386,0.16996077851217806,0.008119221487821932
15554,2017-02-17,2018-01-19,110.0,INTU,Put,6.1,0.24291999999999997,119.860001,0.919917864476386,0.23945103013829894,0.0034689698617010323
15592,2017-02-17,2017-02-24,727.5,ISRG,Call,3.8,0.11644000000000002,724.659973,0.019164955509924708,0.1263173147890494,-0.00987731478904938
15595,2017-02-17,2017-02-24,735.0,ISRG,Call,1.55,0.1281,724.659973,0.019164955509924708,0.12729935704555928,0.0008006429544407112
15597,2017-02-17,2017-02-24,740.0,ISRG,Call,0.96,0.13330999999999998,724.659973,0.019164955509924708,0.13727037941862463,-0.003960379418624649
15599,2017-02-17,2017-02-24,745.0,ISRG,Call,0.4,0.13505999999999999,724.659973,0.019164955509924708,0.13314806848939142,0.001911931510608561
15602,2017-02-17,2017-02-24,752.5,ISRG,Call,0.15,0.14925,724.659973,0.019164955509924708,0.14119915977062292,0.008050840229377076
15603,2017-02-17,2017-02-24,765.0,ISRG,Call,0.1,0.1861,724.659973,0.019164955509924708,0.180341996383505,0.005758003616494978
15622,2017-02-17,2017-02-24,700.0,ISRG,Put,0.4,0.15553,724.659973,0.019164955509924708,0.16036830777011446,-0.004838307770114458
15631,2017-02-17,2017-02-24,722.5,ISRG,Put,4.8,0.14160999999999999,724.659973,0.019164955509924708,0.1463250083179456,-0.004715008317945607
15633,2017-02-17,2017-02-24,727.5,ISRG,Put,7.0,0.14225,724.659973,0.019164955509924708,0.13727078803640425,0.004979211963595742
15656,2017-02-17,2017-03-03,725.0,ISRG,Call,8.0,0.14708,724.659973,0.038329911019849415,0.14309806552773907,0.003981934472260917
15657,2017-02-17,2017-03-03,727.5,ISRG,Call,6.6,0.1293,724.659973,0.038329911019849415,0.13891162707295834,-0.009611627072958345
15663,2017-02-17,2017-03-03,750.0,ISRG,Call,0.97,0.13566,724.659973,0.038329911019849415,0.13776184343441955,-0.002101843434419548
15678,2017-02-17,2017-03-10,740.0,ISRG,Call,3.14,0.12569,724.659973,0.057494866529774126,0.12404655302816636,0.0016434469718336342
15679,2017-02-17,2017-03-10,750.0,ISRG,Call,1.52,0.12791,724.659973,0.057494866529774126,0.1279905001138114,-8.050011381141586e-05
15680,2017-02-17,2017-03-10,760.0,ISRG,Call,0.95,0.14598,724.659973,0.057494866529774126,0.14211551308108128,0.003864486918918719
15704,2017-02-17,2017-03-17,765.0,ISRG,Call,1.61,0.15533,724.659973,0.07665982203969883,0.15514819846430428,0.00018180153569571922
15705,2017-02-17,2017-03-17,770.0,ISRG,Call,1.11,0.15594,724.659973,0.07665982203969883,0.15329913068853884,0.0026408693114611526
15706,2017-02-17,2017-03-17,775.0,ISRG,Call,0.55,0.14465999999999998,724.659973,0.07665982203969883,0.1424747482087706,0.0021852517912293867
15711,2017-02-17,2017-03-24,715.0,ISRG,Call,18.82,0.14214000000000002,724.659973,0.09582477754962354,0.14877758592774726,-0.0066375859277472415
15714,2017-02-17,2017-03-24,727.5,ISRG,Call,10.5,0.12593,724.659973,0.09582477754962354,0.13056292409601256,-0.0046329240960125695
15715,2017-02-17,2017-03-24,730.0,ISRG,Call,10.77,0.13814,724.659973,0.09582477754962354,0.14605264230340353,-0.007912642303403522
15718,2017-02-17,2017-03-24,750.0,ISRG,Call,4.6,0.15065,724.659973,0.09582477754962354,0.149335312526092,0.001314687473908005
15720,2017-02-17,2017-03-24,780.0,ISRG,Call,0.55,0.12997999999999998,724.659973,0.09582477754962354,0.137016694425257,-0.007036694425257006
15730,2017-02-17,2017-03-03,675.0,ISRG,Put,0.81,0.2356,724.659973,0.038329911019849415,0.23279557899513847,0.0028044210048615292
15732,2017-02-17,2017-03-03,682.5,ISRG,Put,1.41,0.2387,724.659973,0.038329911019849415,0.2332346954062824,0.005465304593717607
15737,2017-02-17,2017-03-03,700.0,ISRG,Put,1.53,0.16222999999999999,724.659973,0.038329911019849415,0.16111158263811476,0.0011184173618852267
15738,2017-02-17,2017-03-03,705.0,ISRG,Put,2.5,0.16474,724.659973,0.038329911019849415,0.16486347441969074,-0.0001234744196907389
15741,2017-02-17,2017-03-03,712.5,ISRG,Put,5.4,0.18183,724.659973,0.038329911019849415,0.1855783641076424,-0.003748364107642399
15742,2017-02-17,2017-03-03,715.0,ISRG,Put,5.02,0.16158,724.659973,0.038329911019849415,0.16172265583009093,-0.00014265583009093197
15752,2017-02-17,2017-03-10,680.0,ISRG,Put,1.9,0.22011,724.659973,0.057494866529774126,0.21593811783532246,0.004171882164677537
15762,2017-02-17,2017-03-17,670.0,ISRG,Put,1.15,0.19589,724.659973,0.07665982203969883,0.19280801519926272,0.003081984800737292
15763,2017-02-17,2017-03-17,675.0,ISRG,Put,1.55,0.1912,724.659973,0.07665982203969883,0.19217981134716056,-0.0009798113471605474
15764,2017-02-17,2017-03-17,680.0,ISRG,Put,1.85,0.18644000000000002,724.659973,0.07665982203969883,0.1858217977132891,0.0006182022867109171
15766,2017-02-17,2017-03-17,690.0,ISRG,Put,2.61,0.17411,724.659973,0.07665982203969883,0.17196814857015952,0.002141851429840469
15768,2017-02-17,2017-03-17,700.0,ISRG,Put,4.0,0.15569000000000002,724.659973,0.07665982203969883,0.16246575112745731,-0.006775751127457291
15770,2017-02-17,2017-03-17,710.0,ISRG,Put,7.0,0.17017000000000002,724.659973,0.07665982203969883,0.1658667217270714,0.004303278272928618
15771,2017-02-17,2017-03-17,715.0,ISRG,Put,10.5,0.19680999999999998,724.659973,0.07665982203969883,0.18801744787197194,0.008792552128028042
15772,2017-02-17,2017-03-17,720.0,ISRG,Put,10.5,0.15845,724.659973,0.07665982203969883,0.16068545482994623,-0.0022354548299462207
15782,2017-02-17,2017-03-24,695.0,ISRG,Put,4.4,0.17244,724.659973,0.09582477754962354,0.16902443567232794,0.003415564327672066
15785,2017-02-17,2017-03-24,712.5,ISRG,Put,8.7,0.15735,724.659973,0.09582477754962354,0.15867945439822606,-0.001329454398226071
15799,2017-02-17,2017-04-21,705.0,ISRG,Call,35.25,0.19182000000000002,724.659973,0.17248459958932238,0.2007111412967798,-0.008891141296779786
15810,2017-02-17,2017-04-21,760.0,ISRG,Call,9.94,0.18719,724.659973,0.17248459958932238,0.18951351776195324,-0.0023235177619532477
15811,2017-02-17,2017-04-21,765.0,ISRG,Call,6.96,0.16657,724.659973,0.17248459958932238,0.17140511197794794,-0.004835111977947948
15816,2017-02-17,2017-04-21,790.0,ISRG,Call,2.1,0.1504,724.659973,0.17248459958932238,0.15522204579610943,-0.004822045796109425
15823,2017-02-17,2017-04-21,680.0,ISRG,Put,8.2,0.20913,724.659973,0.17248459958932238,0.21030528710980534,-0.0011752871098053286
15826,2017-02-17,2017-04-21,695.0,ISRG,Put,13.5,0.21871999999999997,724.659973,0.17248459958932238,0.22010394073731832,-0.0013839407373183454
15851,2017-02-17,2017-07-21,695.0,ISRG,Call,47.52,0.15375999999999998,724.659973,0.4216290212183436,0.1599998246092592,-0.006239824609259231
15858,2017-02-17,2017-07-21,730.0,ISRG,Call,33.34,0.19218,724.659973,0.4216290212183436,0.18718468745646633,0.004995312543533664
15860,2017-02-17,2017-07-21,740.0,ISRG,Call,28.0,0.17639000000000002,724.659973,0.4216290212183436,0.18191696210124164,-0.005526962101241623
15872,2017-02-17,2017-07-21,690.0,ISRG,Put,26.55,0.22625,724.659973,0.4216290212183436,0.23064485074428476,-0.004394850744284751
15889,2017-02-17,2018-01-19,760.0,ISRG,Call,46.7,0.2102,724.659973,0.919917864476386,0.21679482866602584,-0.006594828666025843
15890,2017-02-17,2018-01-19,780.0,ISRG,Call,38.0,0.21128000000000002,724.659973,0.919917864476386,0.21070295064419142,0.000577049355808601
15892,2017-02-17,2018-01-19,680.0,ISRG,Put,41.6,0.2372,724.659973,0.919917864476386,0.23408264525642253,0.0031173547435774662
15893,2017-02-17,2018-01-19,700.0,ISRG,Put,49.1,0.23171,724.659973,0.919917864476386,0.22862726422317892,0.003082735776821083
15898,2017-02-17,2019-01-18,660.0,ISRG,Call,102.17,0.16716,724.659973,1.9164955509924708,0.15849389681534476,0.008666103184655244
15913,2017-02-17,2019-01-18,690.0,ISRG,Put,76.6,0.24211,724.659973,1.9164955509924708,0.24768620591203316,-0.005576205912033172
15923,2017-02-17,2017-09-15,15.0,ISBC,Call,0.7,0.15886,14.9,0.5749486652977412,0.16133625416841924,-0.002476254168419234
15955,2017-02-17,2017-03-03,46.0,IONS,Call,3.42,0.80897,46.939999,0.038329911019849415,0.8057523052411861,0.0032176947588138383
16002,2017-02-17,2017-04-21,48.0,IONS,Call,4.4,0.61959,46.939999,0.17248459958932238,0.6240820671519042,-0.0044920671519042
16019,2017-02-17,2017-07-21,49.0,IONS,Call,6.3,0.59622,46.939999,0.4216290212183436,0.5865705332689696,0.009649466731030398
16025,2017-02-17,2017-07-21,47.0,IONS,Put,8.15,0.66822,46.939999,0.4216290212183436,0.6775595284852907,-0.009339528485290627
16038,2017-02-17,2017-03-17,115.0,IPGP,Call,5.48,0.20197,119.5,0.07665982203969883,0.2008822050265745,0.00108779497342551
16040,2017-02-17,2017-03-17,125.0,IPGP,Call,0.96,0.20568000000000003,119.5,0.07665982203969883,0.21551378646108887,-0.009833786461088845
16042,2017-02-17,2017-03-17,110.0,IPGP,Put,0.5,0.26774000000000003,119.5,0.07665982203969883,0.25906227638188384,0.008677723618116195
16043,2017-02-17,2017-03-17,115.0,IPGP,Put,1.4,0.23834,119.5,0.07665982203969883,0.24465052360028594,-0.006310523600285944
16052,2017-02-17,2017-04-21,115.0,IPGP,Put,2.75,0.24996999999999997,119.5,0.17248459958932238,0.24194363366405114,0.008026366335948831
16059,2017-02-17,2017-07-21,130.0,IPGP,Call,3.9,0.24996999999999997,119.5,0.4216290212183436,0.24805361994367658,0.0019163800563233857
16060,2017-02-17,2017-07-21,110.0,IPGP,Put,4.6,0.2905,119.5,0.4216290212183436,0.29036303363682336,0.00013696636317661603
16076,2017-02-17,2017-06-16,52.5,IRBT,Call,5.6,0.30993000000000004,55.580002,0.3258042436687201,0.310343370292686,-0.00041337029268595504
16083,2017-02-17,2017-06-16,60.0,IRBT,Put,6.9,0.34153,55.580002,0.3258042436687201,0.33573736633116014,0.005792633668839864
16108,2017-02-17,2017-02-24,119.0,TLT,Call,1.58,0.11679,120.32,0.019164955509924708,0.11030257352104045,0.006487426478959557
16112,2017-02-17,2017-02-24,121.0,TLT,Call,0.43,0.10207999999999999,120.32,0.019164955509924708,0.10730887202953554,-0.00522887202953555
16114,2017-02-17,2017-02-24,122.0,TLT,Call,0.19,0.1014,120.32,0.019164955509924708,0.111379355439568,-0.009979355439568002
16115,2017-02-17,2017-02-24,122.5,TLT,Call,0.12,0.11665999999999999,120.32,0.019164955509924708,0.11302287159196667,0.003637128408033319
16116,2017-02-17,2017-02-24,123.0,TLT,Call,0.07,0.12057999999999999,120.32,0.019164955509924708,0.11321639474772482,0.007363605252275168
16118,2017-02-17,2017-02-24,124.0,TLT,Call,0.03,0.11888,120.32,0.019164955509924708,0.12119104962039373,-0.002311049620393732
16119,2017-02-17,2017-02-24,124.5,TLT,Call,0.02,0.12293,120.32,0.019164955509924708,0.12542301359644725,-0.002493013596447255
16120,2017-02-17,2017-02-24,125.0,TLT,Call,0.02,0.13996,120.32,0.019164955509924708,0.13767444535915374,0.00228555464084626
16121,2017-02-17,2017-02-24,125.5,TLT,Call,0.04,0.16287000000000001,120.32,0.019164955509924708,0.1680327096983102,-0.005162709698310175
16129,2017-02-17,2017-02-24,130.0,TLT,Call,0.05,0.27859,120.32,0.019164955509924708,0.2881429452827443,-0.009552945282744307
16130,2017-02-17,2017-02-24,108.5,TLT,Put,0.03,0.35299,120.32,0.019164955509924708,0.3462047002540213,0.006785299745978746
16132,2017-02-17,2017-02-24,109.5,TLT,Put,0.04,0.32587,120.32,0.019164955509924708,0.33343517723551586,-0.007565177235515863
16136,2017-02-17,2017-02-24,111.5,TLT,Put,0.04,0.28121999999999997,120.32,0.019164955509924708,0.2781664343638123,0.003053565636187694
16140,2017-02-17,2017-02-24,113.5,TLT,Put,0.02,0.20763,120.32,0.019164955509924708,0.19956656913564175,0.008063430864358262
16145,2017-02-17,2017-02-24,116.0,TLT,Put,0.02,0.1336,120.32,0.019164955509924708,0.13418853814073473,-0.000588538140734729
16146,2017-02-17,2017-02-24,116.5,TLT,Put,0.03,0.1339,120.32,0.019164955509924708,0.12956313708855405,0.004336862911445943
16148,2017-02-17,2017-02-24,117.5,TLT,Put,0.07,0.11787,120.32,0.019164955509924708,0.12115485638787604,-0.0032848563878760395
16149,2017-02-17,2017-02-24,118.0,TLT,Put,0.12,0.12030999999999999,120.32,0.019164955509924708,0.12114847348129942,-0.0008384734812994371
16150,2017-02-17,2017-02-24,118.5,TLT,Put,0.17,0.11667999999999999,120.32,0.019164955509924708,0.1150677460100279,0.0016122539899720983
16152,2017-02-17,2017-02-24,119.5,TLT,Put,0.36,0.10537,120.32,0.019164955509924708,0.10546629382588535,-9.629382588534352e-05
16154,2017-02-17,2017-02-24,120.5,TLT,Put,0.8,0.11667999999999999,120.32,0.019164955509924708,0.10716383018007136,0.00951616981992863
16183,2017-02-17,2017-03-03,120.0,TLT,Call,1.17,0.09602999999999999,120.32,0.038329911019849415,0.10539733055338829,-0.0093673305533883
16185,2017-02-17,2017-03-03,121.0,TLT,Call,0.72,0.10152,120.32,0.038329911019849415,0.10768940417619988,-0.0061694041761998775
16186,2017-02-17,2017-03-03,121.5,TLT,Call,0.54,0.10207999999999999,120.32,0.038329911019849415,0.10751923378848105,-0.00543923378848106
16187,2017-02-17,2017-03-03,122.0,TLT,Call,0.38,0.0993,120.32,0.038329911019849415,0.10536167108512118,-0.006061671085121179
16188,2017-02-17,2017-03-03,122.5,TLT,Call,0.27,0.10072,120.32,0.038329911019849415,0.10538146518229141,-0.004661465182291408
16191,2017-02-17,2017-03-03,124.0,TLT,Call,0.12,0.10665999999999999,120.32,0.038329911019849415,0.11562640815100267,-0.008966408151002678
16192,2017-02-17,2017-03-03,124.5,TLT,Call,0.09,0.12500999999999998,120.32,0.038329911019849415,0.11840103536087654,0.0066089646391234436
16193,2017-02-17,2017-03-03,125.0,TLT,Call,0.07,0.1244,120.32,0.038329911019849415,0.12208772030135251,0.0023122796986474875
16194,2017-02-17,2017-03-03,125.5,TLT,Call,0.06,0.12428,120.32,0.038329911019849415,0.128033027795028,-0.0037530277950280078
16195,2017-02-17,2017-03-03,126.0,TLT,Call,0.05,0.12462000000000001,120.32,0.038329911019849415,0.13296992539835728,-0.008349925398357272
16196,2017-02-17,2017-03-03,126.5,TLT,Call,0.04,0.13024000000000002,120.32,0.038329911019849415,0.1366916484403201,-0.00645164844032009
16197,2017-02-17,2017-03-03,127.0,TLT,Call,0.02,0.1375,120.32,0.038329911019849415,0.1304844821424932,0.0070155178575068144
16199,2017-02-17,2017-03-03,128.0,TLT,Call,0.02,0.15354,120.32,0.038329911019849415,0.1465056147571896,0.007034385242810415
16201,2017-02-17,2017-03-03,129.0,TLT,Call,0.02,0.17087,120.32,0.038329911019849415,0.16216870841162845,0.008701291588371546
16202,2017-02-17,2017-03-03,129.5,TLT,Call,0.02,0.17890999999999999,120.32,0.038329911019849415,0.16987827322736948,0.009031726772630505
16215,2017-02-17,2017-03-10,118.0,TLT,Call,2.52,0.08514,120.32,0.057494866529774126,0.07792933094606369,0.007210669053936303
16219,2017-02-17,2017-03-10,120.0,TLT,Call,1.39,0.09946,120.32,0.057494866529774126,0.10480507386091731,-0.0053450738609173015
16222,2017-02-17,2017-03-10,121.5,TLT,Call,0.79,0.10772000000000001,120.32,0.057494866529774126,0.11086118458479277,-0.003141184584792761
16223,2017-02-17,2017-03-10,122.0,TLT,Call,0.59,0.102,120.32,0.057494866529774126,0.10728290006227426,-0.005282900062274262
16226,2017-02-17,2017-03-10,123.5,TLT,Call,0.29,0.10207999999999999,120.32,0.057494866529774126,0.11148931669595286,-0.009409316695952866
16229,2017-02-17,2017-03-10,125.0,TLT,Call,0.15,0.12142,120.32,0.057494866529774126,0.11894287941686443,0.002477120583135567
16230,2017-02-17,2017-03-10,125.5,TLT,Call,0.12,0.12654,120.32,0.057494866529774126,0.12127975940529823,0.005260240594701787
16231,2017-02-17,2017-03-10,126.0,TLT,Call,0.1,0.12653,120.32,0.057494866529774126,0.12470064270019166,0.0018293572998083485
16232,2017-02-17,2017-03-10,127.0,TLT,Call,0.06,0.12587,120.32,0.057494866529774126,0.1275343888119106,-0.0016643888119105832
16233,2017-02-17,2017-03-10,128.0,TLT,Call,0.04,0.13223,120.32,0.057494866529774126,0.13282732521474927,-0.0005973252147492836
16234,2017-02-17,2017-03-10,128.5,TLT,Call,0.03,0.13890999999999998,120.32,0.057494866529774126,0.1335938226111476,0.005316177388852372
16235,2017-02-17,2017-03-10,129.0,TLT,Call,0.03,0.14288,120.32,0.057494866529774126,0.14024394542502805,0.0026360545749719577
16236,2017-02-17,2017-03-10,130.0,TLT,Call,0.03,0.15558,120.32,0.057494866529774126,0.1533350858517234,0.0022449141482766
16246,2017-02-17,2017-03-17,119.0,TLT,Call,2.22,0.11681,120.32,0.07665982203969883,0.10859626891033358,0.008213731089666415
16251,2017-02-17,2017-03-17,124.0,TLT,Call,0.39,0.11665999999999999,120.32,0.07665982203969883,0.11765067385567918,-0.0009906738556791916
16253,2017-02-17,2017-03-17,126.0,TLT,Call,0.19,0.12721,120.32,0.07665982203969883,0.12584605668962567,0.001363943310374316
16254,2017-02-17,2017-03-17,127.0,TLT,Call,0.13,0.12961,120.32,0.07665982203969883,0.12928283053042933,0.00032716946957067616
16255,2017-02-17,2017-03-17,128.0,TLT,Call,0.09,0.13119,120.32,0.07665982203969883,0.13303556414030127,-0.0018455641403012646
16256,2017-02-17,2017-03-17,129.0,TLT,Call,0.08,0.13477,120.32,0.07665982203969883,0.14305982935184247,-0.00828982935184247
16257,2017-02-17,2017-03-17,130.0,TLT,Call,0.06,0.14215999999999998,120.32,0.07665982203969883,0.1480850422376544,-0.005925042237654415
16258,2017-02-17,2017-03-17,131.0,TLT,Call,0.04,0.14627,120.32,0.07665982203969883,0.15005788613052673,-0.0037878861305267186
16270,2017-02-17,2017-03-24,119.0,TLT,Call,1.95,0.08252000000000001,120.32,0.09582477754962354,0.0765299112390504,0.005990088760949613
16285,2017-02-17,2017-03-24,126.5,TLT,Call,0.2,0.12305999999999999,120.32,0.09582477754962354,0.12106027941627062,0.001999720583729367
16286,2017-02-17,2017-03-24,127.0,TLT,Call,0.17,0.1261,120.32,0.09582477754962354,0.12298840119910992,0.0031115988008900697
16287,2017-02-17,2017-03-24,128.0,TLT,Call,0.12,0.12422000000000001,120.32,0.09582477754962354,0.12611074685992307,-0.001890746859923062
16288,2017-02-17,2017-03-24,128.5,TLT,Call,0.08,0.12401,120.32,0.09582477754962354,0.12200791992654658,0.0020020800734534133
16289,2017-02-17,2017-03-24,129.0,TLT,Call,0.1,0.12561,120.32,0.09582477754962354,0.133433497758234,-0.007823497758233988
16291,2017-02-17,2017-03-24,131.0,TLT,Call,0.05,0.14025,120.32,0.09582477754962354,0.13887045810406662,0.001379541895933395
16293,2017-02-17,2017-03-03,108.5,TLT,Put,0.04,0.24996999999999997,120.32,0.038329911019849415,0.25547947436280183,-0.005509474362801858
16295,2017-02-17,2017-03-03,109.5,TLT,Put,0.02,0.21871999999999997,120.32,0.038329911019849415,0.21379577672632977,0.004924223273670203
16300,2017-02-17,2017-03-03,112.0,TLT,Put,0.02,0.17376,120.32,0.038329911019849415,0.16859480434504903,0.005165195654950966
16301,2017-02-17,2017-03-03,112.5,TLT,Put,0.03,0.1768,120.32,0.038329911019849415,0.16935901097895212,0.007440989021047895
16303,2017-02-17,2017-03-03,113.5,TLT,Put,0.02,0.14449,120.32,0.038329911019849415,0.1413135270559006,0.0031764729440993955
16304,2017-02-17,2017-03-03,114.0,TLT,Put,0.03,0.14247,120.32,0.038329911019849415,0.1406935870909375,0.0017764129090625247
16305,2017-02-17,2017-03-03,114.5,TLT,Put,0.04,0.1427,120.32,0.038329911019849415,0.13759695102635405,0.005103048973645941
16306,2017-02-17,2017-03-03,115.0,TLT,Put,0.07,0.14077,120.32,0.038329911019849415,0.14192549126164622,-0.0011554912616462132
16313,2017-02-17,2017-03-03,118.5,TLT,Put,0.52,0.12505,120.32,0.038329911019849415,0.1316421460796856,-0.006592146079685612
16315,2017-02-17,2017-03-03,119.5,TLT,Put,0.78,0.12426,120.32,0.038329911019849415,0.12309882637055225,0.0011611736294477454
16316,2017-02-17,2017-03-03,120.0,TLT,Put,1.01,0.11729,120.32,0.038329911019849415,0.12505692247941724,-0.007766922479417238
16317,2017-02-17,2017-03-03,120.5,TLT,Put,1.34,0.13675,120.32,0.038329911019849415,0.13399238807323954,0.002757611926760467
16318,2017-02-17,2017-03-03,121.0,TLT,Put,1.54,0.13021,120.32,0.038329911019849415,0.12551060433907069,0.004699395660929306
16319,2017-02-17,2017-03-03,121.5,TLT,Put,1.9,0.13591,120.32,0.038329911019849415,0.13095338239509247,0.004956617604907537
16320,2017-02-17,2017-03-03,122.0,TLT,Put,2.35,0.15178,120.32,0.038329911019849415,0.1442340487119519,0.007545951288048108
16331,2017-02-17,2017-03-10,108.5,TLT,Put,0.03,0.20668000000000003,120.32,0.057494866529774126,0.20020185074827268,0.00647814925172735
16334,2017-02-17,2017-03-10,110.0,TLT,Put,0.02,0.17478,120.32,0.057494866529774126,0.16734582364733896,0.007434176352661026
16335,2017-02-17,2017-03-10,110.5,TLT,Put,0.03,0.17226,120.32,0.057494866529774126,0.1693795633764249,0.0028804366235750944
16338,2017-02-17,2017-03-10,112.0,TLT,Put,0.03,0.15342999999999998,120.32,0.057494866529774126,0.14620186942920654,0.00722813057079344
16340,2017-02-17,2017-03-10,113.0,TLT,Put,0.06,0.14461,120.32,0.057494866529774126,0.14685897891468003,-0.0022489789146800387
16342,2017-02-17,2017-03-10,114.0,TLT,Put,0.08,0.14474,120.32,0.057494866529774126,0.1373000338935536,0.0074399661064463996
16345,2017-02-17,2017-03-10,115.5,TLT,Put,0.16,0.13868,120.32,0.057494866529774126,0.13000114682654484,0.008678853173455153
16346,2017-02-17,2017-03-10,116.0,TLT,Put,0.22,0.13671,120.32,0.057494866529774126,0.13102769902616374,0.005682300973836263
16347,2017-02-17,2017-03-10,116.5,TLT,Put,0.34,0.13376,120.32,0.057494866529774126,0.13849084461981065,-0.004730844619810659
16348,2017-02-17,2017-03-10,117.0,TLT,Put,0.37,0.1297,120.32,0.057494866529774126,0.13043704930169142,-0.0007370493016914115
16349,2017-02-17,2017-03-10,117.5,TLT,Put,0.47,0.12224000000000002,120.32,0.057494866529774126,0.13006846340431466,-0.007828463404314645
16350,2017-02-17,2017-03-10,118.0,TLT,Put,0.54,0.13238,120.32,0.057494866529774126,0.12430524635419815,0.008074753645801847
16353,2017-02-17,2017-03-10,119.5,TLT,Put,1.14,0.13155,120.32,0.057494866529774126,0.1333551016432476,-0.0018051016432475975
16355,2017-02-17,2017-03-10,120.5,TLT,Put,1.58,0.12503,120.32,0.057494866529774126,0.13079051648674167,-0.005760516486741668
16358,2017-02-17,2017-03-10,122.0,TLT,Put,2.85,0.16729000000000002,120.32,0.057494866529774126,0.16537390714802414,0.0019160928519758869
16359,2017-02-17,2017-03-10,122.5,TLT,Put,3.27,0.16405,120.32,0.057494866529774126,0.1738816189026703,-0.009831618902670286
16368,2017-02-17,2017-03-17,112.0,TLT,Put,0.05,0.14501,120.32,0.07665982203969883,0.13758074383076846,0.007429256169231541
16371,2017-02-17,2017-03-17,115.0,TLT,Put,0.22,0.13896,120.32,0.07665982203969883,0.1322702690231391,0.006689730976860903
16372,2017-02-17,2017-03-17,116.0,TLT,Put,0.34,0.13201,120.32,0.07665982203969883,0.13043324586760818,0.0015767541323918055
16373,2017-02-17,2017-03-17,117.0,TLT,Put,0.5,0.13685999999999998,120.32,0.07665982203969883,0.12747263863275393,0.00938736136724605
16376,2017-02-17,2017-03-17,120.0,TLT,Put,1.52,0.13267,120.32,0.07665982203969883,0.12786779952875904,0.004802200471240969
16380,2017-02-17,2017-03-17,124.0,TLT,Put,4.3,0.14815,120.32,0.07665982203969883,0.1463907311699596,0.0017592688300404058
16386,2017-02-17,2017-03-17,130.0,TLT,Put,10.0,0.21871999999999997,120.32,0.07665982203969883,0.21932246869255423,-0.0006024686925542588
16389,2017-02-17,2017-03-24,108.5,TLT,Put,0.05,0.16028,120.32,0.09582477754962354,0.1676034628326316,-0.007323462832631605
16390,2017-02-17,2017-03-24,109.0,TLT,Put,0.03,0.15692,120.32,0.09582477754962354,0.14935726001567773,0.007562739984322275
16392,2017-02-17,2017-03-24,111.0,TLT,Put,0.07,0.14294,120.32,0.09582477754962354,0.14400494306755818,-0.0010649430675581661
16393,2017-02-17,2017-03-24,111.5,TLT,Put,0.11,0.14404,120.32,0.09582477754962354,0.14973380260926306,-0.0056938026092630545
16401,2017-02-17,2017-03-24,115.5,TLT,Put,0.36,0.13147,120.32,0.09582477754962354,0.12828883285692527,0.0031811671430747313
16402,2017-02-17,2017-03-24,116.0,TLT,Put,0.43,0.11728,120.32,0.09582477754962354,0.12686546782788455,-0.009585467827884553
16403,2017-02-17,2017-03-24,116.5,TLT,Put,0.59,0.13430999999999998,120.32,0.09582477754962354,0.1329430162877553,0.001366983712244696
16404,2017-02-17,2017-03-24,117.0,TLT,Put,0.63,0.1322,120.32,0.09582477754962354,0.12614231534826204,0.006057684651737977
16407,2017-02-17,2017-03-24,118.5,TLT,Put,1.59,0.15656,120.32,0.09582477754962354,0.16370193487091556,-0.007141934870915551
16409,2017-02-17,2017-03-24,119.5,TLT,Put,1.45,0.11962,120.32,0.09582477754962354,0.12535465670225776,-0.005734656702257757
16421,2017-02-17,2017-03-24,127.0,TLT,Put,7.55,0.21304,120.32,0.09582477754962354,0.21048407601483732,0.002555923985162689
16432,2017-02-17,2017-04-21,119.0,TLT,Call,2.75,0.09319,120.32,0.17248459958932238,0.09875876618025459,-0.005568766180254592
16438,2017-02-17,2017-04-21,125.0,TLT,Call,0.7,0.11995,120.32,0.17248459958932238,0.11314234703604698,0.006807652963953026
16440,2017-02-17,2017-04-21,127.0,TLT,Call,0.42,0.11665999999999999,120.32,0.17248459958932238,0.11729775018466271,-0.000637750184662722
16442,2017-02-17,2017-04-21,129.0,TLT,Call,0.25,0.12097000000000001,120.32,0.17248459958932238,0.12154838601418405,-0.000578386014184043
16443,2017-02-17,2017-04-21,130.0,TLT,Call,0.21,0.11864000000000001,120.32,0.17248459958932238,0.12616918225830986,-0.007529182258309855
16444,2017-02-17,2017-04-21,131.0,TLT,Call,0.12,0.11864000000000001,120.32,0.17248459958932238,0.12051277102728009,-0.0018727710272800763
16445,2017-02-17,2017-04-21,132.0,TLT,Call,0.11,0.12109,120.32,0.17248459958932238,0.1269827827491109,-0.0058927827491108975
