,cDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,StockPrice
17874,2016-11-15,2016-11-24,119.0,AAPL,Put,10.86,1e-05,107.110001
17875,2016-11-15,2016-11-24,120.0,AAPL,Put,15.31,0.39649041015625,107.110001
17876,2016-11-15,2016-11-24,121.0,AAPL,Put,11.2,1e-05,107.110001
17877,2016-11-15,2016-11-24,122.0,AAPL,Put,15.78,0.4658256542968751,107.110001
17878,2016-11-15,2016-11-24,124.0,AAPL,Put,15.27,1e-05,107.110001
17879,2016-11-15,2016-11-24,125.0,AAPL,Put,9.05,1e-05,107.110001
17880,2016-11-15,2016-11-24,126.0,AAPL,Put,11.43,1e-05,107.110001
17881,2016-11-15,2016-11-24,127.0,AAPL,Put,13.6,1e-05,107.110001
17882,2016-11-15,2016-11-24,128.0,AAPL,Put,11.3,1e-05,107.110001
17883,2016-11-15,2016-12-01,90.0,AAPL,Put,0.05,0.389654541015625,107.110001
17884,2016-11-15,2016-12-01,95.0,AAPL,Put,0.15,0.3222724023437499,107.110001
17885,2016-11-15,2016-12-01,98.0,AAPL,Put,0.21,0.2802806347656249,107.110001
17886,2016-11-15,2016-12-01,99.0,AAPL,Put,0.26,0.2690502783203125,107.110001
17887,2016-11-15,2016-12-01,100.0,AAPL,Put,0.32,0.2592847509765626,107.110001
17888,2016-11-15,2016-12-01,101.0,AAPL,Put,0.55,0.2500075,107.110001
17889,2016-11-15,2016-12-01,102.0,AAPL,Put,0.53,0.241218525390625,107.110001
17890,2016-11-15,2016-12-01,103.0,AAPL,Put,0.65,0.2321854125976562,107.110001
17891,2016-11-15,2016-12-01,104.0,AAPL,Put,0.84,0.2258378198242187,107.110001
17892,2016-11-15,2016-12-01,105.0,AAPL,Put,1.07,0.2187578125,107.110001
17893,2016-11-15,2016-12-01,106.0,AAPL,Put,1.4,0.2136309106445313,107.110001
17894,2016-11-15,2016-12-01,107.0,AAPL,Put,1.78,0.2103350451660156,107.110001
17895,2016-11-15,2016-12-01,108.0,AAPL,Put,2.34,0.2070391796875,107.110001
17896,2016-11-15,2016-12-01,109.0,AAPL,Put,2.78,0.20508607421875,107.110001
17897,2016-11-15,2016-12-01,110.0,AAPL,Put,3.56,0.2058184887695312,107.110001
17898,2016-11-15,2016-12-01,111.0,AAPL,Put,4.3,0.2045977978515625,107.110001
17899,2016-11-15,2016-12-01,112.0,AAPL,Put,4.97,0.209968837890625,107.110001
17900,2016-11-15,2016-12-01,113.0,AAPL,Put,6.18,0.208015732421875,107.110001
17901,2016-11-15,2016-12-01,114.0,AAPL,Put,6.75,0.231452998046875,107.110001
17902,2016-11-15,2016-12-01,115.0,AAPL,Put,8.05,0.229499892578125,107.110001
17903,2016-11-15,2016-12-01,116.0,AAPL,Put,9.15,0.2504957763671875,107.110001
17904,2016-11-15,2016-12-01,117.0,AAPL,Put,11.72,0.2544019873046875,107.110001
17905,2016-11-15,2016-12-01,118.0,AAPL,Put,12.62,0.273444765625,107.110001
17906,2016-11-15,2016-12-01,119.0,AAPL,Put,8.14,1e-05,107.110001
17907,2016-11-15,2016-12-01,120.0,AAPL,Put,14.43,0.309577216796875,107.110001
17908,2016-11-15,2016-12-01,121.0,AAPL,Put,6.5,1e-05,107.110001
17909,2016-11-15,2016-12-01,122.0,AAPL,Put,7.75,1e-05,107.110001
17910,2016-11-15,2016-12-01,123.0,AAPL,Put,16.5,0.362311064453125,107.110001
17911,2016-11-15,2016-12-01,124.0,AAPL,Put,7.98,1e-05,107.110001
17912,2016-11-15,2016-12-01,125.0,AAPL,Put,17.41,0.4165097412109374,107.110001
17913,2016-11-15,2016-12-01,126.0,AAPL,Put,9.95,1e-05,107.110001
17914,2016-11-15,2016-12-01,127.0,AAPL,Put,10.85,1e-05,107.110001
17915,2016-11-15,2016-12-01,129.0,AAPL,Put,12.7,1e-05,107.110001
17916,2016-11-15,2016-12-01,130.0,AAPL,Put,15.72,1e-05,107.110001
17917,2016-11-15,2016-12-08,90.0,AAPL,Put,0.08,0.3505924316406249,107.110001
17918,2016-11-15,2016-12-08,95.0,AAPL,Put,0.23,0.2978585839843749,107.110001
17919,2016-11-15,2016-12-08,98.0,AAPL,Put,0.37,0.2700268310546875,107.110001
17920,2016-11-15,2016-12-08,99.0,AAPL,Put,0.51,0.2602613037109375,107.110001
17921,2016-11-15,2016-12-08,100.0,AAPL,Put,0.48,0.252937158203125,107.110001
17922,2016-11-15,2016-12-08,101.0,AAPL,Put,0.66,0.2436599072265625,107.110001
17923,2016-11-15,2016-12-08,102.0,AAPL,Put,0.75,0.2375564526367187,107.110001
17924,2016-11-15,2016-12-08,103.0,AAPL,Put,0.9,0.2309647216796875,107.110001
17925,2016-11-15,2016-12-08,104.0,AAPL,Put,1.13,0.2241288525390625,107.110001
17926,2016-11-15,2016-12-08,105.0,AAPL,Put,1.38,0.2194902270507813,107.110001
17927,2016-11-15,2016-12-08,106.0,AAPL,Put,1.74,0.2153398779296875,107.110001
17928,2016-11-15,2016-12-08,107.0,AAPL,Put,2.18,0.2116778051757812,107.110001
17929,2016-11-15,2016-12-08,108.0,AAPL,Put,2.65,0.2082598706054687,107.110001
17930,2016-11-15,2016-12-08,109.0,AAPL,Put,3.56,0.2070391796875,107.110001
17931,2016-11-15,2016-12-08,110.0,AAPL,Put,3.8,0.2052081433105468,107.110001
17932,2016-11-15,2016-12-08,111.0,AAPL,Put,5.22,0.2076495251464844,107.110001
17933,2016-11-15,2016-12-08,112.0,AAPL,Put,5.3,0.204109521484375,107.110001
17934,2016-11-15,2016-12-08,113.0,AAPL,Put,6.6,0.2143633251953125,107.110001
17935,2016-11-15,2016-12-08,114.0,AAPL,Put,6.35,1e-05,107.110001
17936,2016-11-15,2016-12-08,115.0,AAPL,Put,7.9,0.2248612670898437,107.110001
17937,2016-11-15,2016-12-08,116.0,AAPL,Put,8.34,1e-05,107.110001
17938,2016-11-15,2016-12-08,117.0,AAPL,Put,8.35,1e-05,107.110001
17939,2016-11-15,2016-12-08,118.0,AAPL,Put,11.38,0.2461012890625,107.110001
17940,2016-11-15,2016-12-08,119.0,AAPL,Put,8.01,1e-05,107.110001
17941,2016-11-15,2016-12-08,120.0,AAPL,Put,9.34,1e-05,107.110001
17942,2016-11-15,2016-12-08,121.0,AAPL,Put,12.74,1e-05,107.110001
17943,2016-11-15,2016-12-15,55.0,AAPL,Put,0.01,0.500005,107.110001
17944,2016-11-15,2016-12-15,60.0,AAPL,Put,0.01,0.64062859375,107.110001
17945,2016-11-15,2016-12-15,65.0,AAPL,Put,0.01,0.5625043750000001,107.110001
17946,2016-11-15,2016-12-15,70.0,AAPL,Put,0.01,0.5312546875,107.110001
17947,2016-11-15,2016-12-15,75.0,AAPL,Put,0.02,0.4687553125,107.110001
17948,2016-11-15,2016-12-15,80.0,AAPL,Put,0.03,0.4101621484375,107.110001
17949,2016-11-15,2016-12-15,85.0,AAPL,Put,0.06,0.37305314453125,107.110001
17950,2016-11-15,2016-12-15,90.0,AAPL,Put,0.11,0.32813171875,107.110001
17951,2016-11-15,2016-12-15,95.0,AAPL,Put,0.28,0.2856516748046874,107.110001
17952,2016-11-15,2016-12-15,97.5,AAPL,Put,0.44,0.264655791015625,107.110001
17953,2016-11-15,2016-12-15,100.0,AAPL,Put,0.71,0.2473219799804687,107.110001
17954,2016-11-15,2016-12-15,105.0,AAPL,Put,1.8,0.2209550561523437,107.110001
17955,2016-11-15,2016-12-15,110.0,AAPL,Put,4.25,0.20313296875,107.110001
17956,2016-11-15,2016-12-15,115.0,AAPL,Put,8.2,0.213875048828125,107.110001
17957,2016-11-15,2016-12-15,120.0,AAPL,Put,12.73,0.23242955078125,107.110001
17958,2016-11-15,2016-12-15,125.0,AAPL,Put,17.61,0.29688203125,107.110001
17959,2016-11-15,2016-12-15,130.0,AAPL,Put,22.57,0.374029697265625,107.110001
17960,2016-11-15,2016-12-15,135.0,AAPL,Put,25.28,1e-05,107.110001
17961,2016-11-15,2016-12-15,140.0,AAPL,Put,31.37,1e-05,107.110001
17962,2016-11-15,2016-12-15,145.0,AAPL,Put,37.6,0.5117236328125,107.110001
17963,2016-11-15,2016-12-15,150.0,AAPL,Put,40.0,1e-05,107.110001
17964,2016-11-15,2016-12-15,185.0,AAPL,Put,72.9,1e-05,107.110001
17965,2016-11-15,2016-12-15,210.0,AAPL,Put,97.8,1e-05,107.110001
17966,2016-11-15,2016-12-15,215.0,AAPL,Put,108.82,1.423098587646484,107.110001
17967,2016-11-15,2016-12-22,85.0,AAPL,Put,0.09,0.3632876171875,107.110001
17968,2016-11-15,2016-12-22,90.0,AAPL,Put,0.19,0.3183661914062499,107.110001
17969,2016-11-15,2016-12-22,95.0,AAPL,Put,0.39,0.274421318359375,107.110001
17970,2016-11-15,2016-12-22,98.5,AAPL,Put,0.65,0.2531812963867188,107.110001
17971,2016-11-15,2016-12-22,99.0,AAPL,Put,0.7,0.2500075,107.110001
17972,2016-11-15,2016-12-22,99.5,AAPL,Put,0.77,0.2473219799804687,107.110001
17973,2016-11-15,2016-12-22,100.0,AAPL,Put,0.88,0.24414818359375,107.110001
17974,2016-11-15,2016-12-22,101.0,AAPL,Put,1.03,0.2387771435546875,107.110001
17975,2016-11-15,2016-12-22,102.0,AAPL,Put,1.23,0.2336502416992187,107.110001
17976,2016-11-15,2016-12-22,103.0,AAPL,Put,1.45,0.2290116162109375,107.110001
17977,2016-11-15,2016-12-22,104.0,AAPL,Put,1.95,0.2244950598144531,107.110001
17978,2016-11-15,2016-12-22,105.0,AAPL,Put,1.98,0.2205888488769531,107.110001
17979,2016-11-15,2016-12-22,106.0,AAPL,Put,2.37,0.2169267761230469,107.110001
17980,2016-11-15,2016-12-22,107.0,AAPL,Put,2.85,0.213875048828125,107.110001
17981,2016-11-15,2016-12-22,108.0,AAPL,Put,3.24,0.21289849609375,107.110001
17982,2016-11-15,2016-12-22,109.0,AAPL,Put,4.1,0.2100909069824219,107.110001
17983,2016-11-15,2016-12-22,110.0,AAPL,Put,5.09,0.210945390625,107.110001
17984,2016-11-15,2016-12-22,111.0,AAPL,Put,5.22,0.208015732421875,107.110001
17985,2016-11-15,2016-12-22,112.0,AAPL,Put,5.98,0.20508607421875,107.110001
17986,2016-11-15,2016-12-22,113.0,AAPL,Put,7.03,0.2072833178710937,107.110001
17987,2016-11-15,2016-12-22,114.0,AAPL,Put,7.29,0.2058184887695312,107.110001
17988,2016-11-15,2016-12-22,115.0,AAPL,Put,11.11,0.2063067651367187,107.110001
17989,2016-11-15,2016-12-22,116.0,AAPL,Put,9.19,0.2094805615234375,107.110001
17990,2016-11-15,2016-12-22,117.0,AAPL,Put,9.93,0.2102129760742187,107.110001
17991,2016-11-15,2016-12-22,118.0,AAPL,Put,10.89,0.22461712890625,107.110001
17992,2016-11-15,2016-12-22,119.0,AAPL,Put,12.82,0.2299881689453125,107.110001
17993,2016-11-15,2016-12-22,120.0,AAPL,Put,12.67,1e-05,107.110001
17994,2016-11-15,2016-12-22,122.0,AAPL,Put,12.4,1e-05,107.110001
17995,2016-11-15,2016-12-29,98.0,AAPL,Put,0.73,0.2504957763671875,107.110001
17996,2016-11-15,2016-12-29,98.5,AAPL,Put,0.77,0.2475661181640625,107.110001
17997,2016-11-15,2016-12-29,99.0,AAPL,Put,0.9,0.2439040454101563,107.110001
17998,2016-11-15,2016-12-29,99.5,AAPL,Put,1.0,0.2419509399414063,107.110001
17999,2016-11-15,2016-12-29,100.0,AAPL,Put,1.0,0.239265419921875,107.110001
18000,2016-11-15,2016-12-29,101.0,AAPL,Put,1.16,0.2349930017089844,107.110001
18001,2016-11-15,2016-12-29,102.0,AAPL,Put,1.41,0.2307205834960938,107.110001
18002,2016-11-15,2016-12-29,103.0,AAPL,Put,1.63,0.2253495434570312,107.110001
18003,2016-11-15,2016-12-29,104.0,AAPL,Put,1.95,0.2219316088867187,107.110001
18004,2016-11-15,2016-12-29,105.0,AAPL,Put,2.18,0.2190019506835937,107.110001
18005,2016-11-15,2016-12-29,106.0,AAPL,Put,2.56,0.2150957397460938,107.110001
18006,2016-11-15,2016-12-29,107.0,AAPL,Put,3.11,0.2147295324707031,107.110001
18007,2016-11-15,2016-12-29,108.0,AAPL,Put,3.45,0.2125322888183594,107.110001
18008,2016-11-15,2016-12-29,109.0,AAPL,Put,3.95,0.2103350451660156,107.110001
18009,2016-11-15,2016-12-29,110.0,AAPL,Put,4.74,0.2082598706054687,107.110001
18010,2016-11-15,2016-12-29,111.0,AAPL,Put,5.05,0.1490563610839844,107.110001
18011,2016-11-15,2016-12-29,113.0,AAPL,Put,8.94,0.1994708959960937,107.110001
18012,2016-11-15,2016-12-29,114.0,AAPL,Put,7.59,0.21289849609375,107.110001
18013,2016-11-15,2016-12-29,115.0,AAPL,Put,10.5,0.2058184887695312,107.110001
18014,2016-11-15,2017-01-19,15.0,AAPL,Put,0.02,1.59375203125,107.110001
18015,2016-11-15,2017-01-19,17.5,AAPL,Put,0.01,1.46875265625,107.110001
18016,2016-11-15,2017-01-19,20.0,AAPL,Put,0.02,1.4296903515625,107.110001
18017,2016-11-15,2017-01-19,22.5,AAPL,Put,0.01,1.265628671875,107.110001
18018,2016-11-15,2017-01-19,25.0,AAPL,Put,0.02,1.2421912890625,107.110001
18019,2016-11-15,2017-01-19,30.0,AAPL,Put,0.01,0.992187578125,107.110001
18020,2016-11-15,2017-01-19,35.0,AAPL,Put,0.01,0.87500125,107.110001
18021,2016-11-15,2017-01-19,40.0,AAPL,Put,0.04,0.851563984375,107.110001
18022,2016-11-15,2017-01-19,42.5,AAPL,Put,0.01,0.7656273437500001,107.110001
18023,2016-11-15,2017-01-19,45.0,AAPL,Put,0.03,0.7187528125,107.110001
18024,2016-11-15,2017-01-19,47.5,AAPL,Put,0.01,0.6718782812500002,107.110001
18025,2016-11-15,2017-01-19,50.0,AAPL,Put,0.01,0.632816171875,107.110001
18026,2016-11-15,2017-01-19,55.0,AAPL,Put,0.02,0.5390671093750001,107.110001
18027,2016-11-15,2017-01-19,60.0,AAPL,Put,0.01,0.507817421875,107.110001
18028,2016-11-15,2017-01-19,65.0,AAPL,Put,0.03,0.4414118359375,107.110001
18029,2016-11-15,2017-01-19,70.0,AAPL,Put,0.04,0.41211525390625,107.110001
18030,2016-11-15,2017-01-19,75.0,AAPL,Put,0.08,0.37695935546875,107.110001
18031,2016-11-15,2017-01-19,80.0,AAPL,Put,0.13,0.3515689843749999,107.110001
18032,2016-11-15,2017-01-19,82.5,AAPL,Put,0.29,0.33399103515625,107.110001
18033,2016-11-15,2017-01-19,85.0,AAPL,Put,0.23,0.3154365332031249,107.110001
18034,2016-11-15,2017-01-19,87.5,AAPL,Put,0.31,0.2983468603515624,107.110001
18035,2016-11-15,2017-01-19,90.0,AAPL,Put,0.38,0.2824778784179687,107.110001
18036,2016-11-15,2017-01-19,92.5,AAPL,Put,0.57,0.2673413110351562,107.110001
18037,2016-11-15,2017-01-19,95.0,AAPL,Put,0.73,0.2551344018554688,107.110001
18038,2016-11-15,2017-01-19,97.5,AAPL,Put,1.02,0.2429274926757812,107.110001
18039,2016-11-15,2017-01-19,100.0,AAPL,Put,1.46,0.2326736889648438,107.110001
18040,2016-11-15,2017-01-19,105.0,AAPL,Put,2.92,0.2160722924804687,107.110001
18041,2016-11-15,2017-01-19,110.0,AAPL,Put,5.3,0.2038653833007812,107.110001
18042,2016-11-15,2017-01-19,115.0,AAPL,Put,8.8,0.198250205078125,107.110001
18043,2016-11-15,2017-01-19,120.0,AAPL,Put,13.08,0.2053302124023437,107.110001
18044,2016-11-15,2017-01-19,125.0,AAPL,Put,18.28,0.2258378198242187,107.110001
18045,2016-11-15,2017-01-19,130.0,AAPL,Put,22.61,0.231452998046875,107.110001
18046,2016-11-15,2017-01-19,135.0,AAPL,Put,27.63,0.2846751220703124,107.110001
18047,2016-11-15,2017-01-19,140.0,AAPL,Put,32.6,0.334967587890625,107.110001
18048,2016-11-15,2017-01-19,145.0,AAPL,Put,37.6,0.370123486328125,107.110001
18049,2016-11-15,2017-01-19,150.0,AAPL,Put,42.6,0.366217275390625,107.110001
18050,2016-11-15,2017-01-19,155.0,AAPL,Put,43.85,1e-05,107.110001
18051,2016-11-15,2017-01-19,160.0,AAPL,Put,51.61,1e-05,107.110001
18052,2016-11-15,2017-01-19,165.0,AAPL,Put,57.62,0.5107470800781251,107.110001
18053,2016-11-15,2017-01-19,170.0,AAPL,Put,59.7,1e-05,107.110001
18054,2016-11-15,2017-01-19,175.0,AAPL,Put,69.45,0.5664105859375,107.110001
18055,2016-11-15,2017-01-19,180.0,AAPL,Put,69.2,1e-05,107.110001
18056,2016-11-15,2017-01-19,185.0,AAPL,Put,78.25,0.6176796044921876,107.110001
18057,2016-11-15,2017-01-19,190.0,AAPL,Put,82.87,0.6420934228515626,107.110001
18058,2016-11-15,2017-01-19,195.0,AAPL,Put,88.2,0.6655306884765627,107.110001
18059,2016-11-15,2017-01-19,200.0,AAPL,Put,90.0,1e-05,107.110001
18060,2016-11-15,2017-01-19,205.0,AAPL,Put,95.26,1e-05,107.110001
18061,2016-11-15,2017-02-16,55.0,AAPL,Put,0.07,0.5585981640625001,107.110001
18062,2016-11-15,2017-02-16,60.0,AAPL,Put,0.03,0.4589897851562501,107.110001
18063,2016-11-15,2017-02-16,65.0,AAPL,Put,0.09,0.429693203125,107.110001
18064,2016-11-15,2017-02-16,70.0,AAPL,Put,0.13,0.3955138574218751,107.110001
18065,2016-11-15,2017-02-16,75.0,AAPL,Put,0.25,0.366217275390625,107.110001
18066,2016-11-15,2017-02-16,80.0,AAPL,Put,0.29,0.3364324169921875,107.110001
18067,2016-11-15,2017-02-16,85.0,AAPL,Put,0.48,0.3112861840820312,107.110001
18068,2016-11-15,2017-02-16,90.0,AAPL,Put,0.83,0.2896799548339843,107.110001
18069,2016-11-15,2017-02-16,95.0,AAPL,Put,1.48,0.2729564892578125,107.110001
18070,2016-11-15,2017-02-16,97.5,AAPL,Put,1.95,0.2658764819335938,107.110001
18071,2016-11-15,2017-02-16,100.0,AAPL,Put,2.6,0.2596509582519532,107.110001
18072,2016-11-15,2017-02-16,105.0,AAPL,Put,4.25,0.2498854309082031,107.110001
18073,2016-11-15,2017-02-16,110.0,AAPL,Put,6.8,0.2415236981201172,107.110001
18074,2016-11-15,2017-02-16,115.0,AAPL,Put,9.97,0.2399367999267578,107.110001
18075,2016-11-15,2017-02-16,120.0,AAPL,Put,13.97,0.2459792199707031,107.110001
18076,2016-11-15,2017-02-16,125.0,AAPL,Put,18.75,0.2590406127929688,107.110001
18077,2016-11-15,2017-02-16,130.0,AAPL,Put,23.07,0.278327529296875,107.110001
18078,2016-11-15,2017-02-16,135.0,AAPL,Put,21.3,1e-05,107.110001
18079,2016-11-15,2017-02-16,140.0,AAPL,Put,35.74,0.3403386279296875,107.110001
18080,2016-11-15,2017-02-16,150.0,AAPL,Put,41.5,1e-05,107.110001
18081,2016-11-15,2017-02-16,155.0,AAPL,Put,49.66,0.4184628466796875,107.110001
18082,2016-11-15,2017-02-16,200.0,AAPL,Put,90.05,1e-05,107.110001
18083,2016-11-15,2017-02-16,210.0,AAPL,Put,99.65,1e-05,107.110001
18084,2016-11-15,2017-03-16,45.0,AAPL,Put,0.05,0.65039412109375,107.110001
18085,2016-11-15,2017-03-16,47.5,AAPL,Put,0.03,0.5117236328125,107.110001
18086,2016-11-15,2017-03-16,50.0,AAPL,Put,0.02,0.5117236328125,107.110001
18087,2016-11-15,2017-03-16,55.0,AAPL,Put,0.04,0.4804739453125,107.110001
18088,2016-11-15,2017-03-16,60.0,AAPL,Put,0.05,0.414068359375,107.110001
18089,2016-11-15,2017-03-16,65.0,AAPL,Put,0.11,0.3955138574218751,107.110001
18090,2016-11-15,2017-03-16,70.0,AAPL,Put,0.17,0.368170380859375,107.110001
18091,2016-11-15,2017-03-16,75.0,AAPL,Put,0.25,0.3403386279296875,107.110001
18092,2016-11-15,2017-03-16,80.0,AAPL,Put,0.41,0.3188544677734374,107.110001
18093,2016-11-15,2017-03-16,82.5,AAPL,Put,0.53,0.3071358349609374,107.110001
18094,2016-11-15,2017-03-16,85.0,AAPL,Put,0.73,0.2976144458007812,107.110001
18095,2016-11-15,2017-03-16,87.5,AAPL,Put,1.17,0.2882151257324218,107.110001
18096,2016-11-15,2017-03-16,90.0,AAPL,Put,1.11,0.2794261511230468,107.110001
18097,2016-11-15,2017-03-16,92.5,AAPL,Put,1.8,0.2717357983398437,107.110001
18098,2016-11-15,2017-03-16,95.0,AAPL,Put,2.04,0.2645337219238281,107.110001
18099,2016-11-15,2017-03-16,97.5,AAPL,Put,2.47,0.258369232788086,107.110001
18100,2016-11-15,2017-03-16,100.0,AAPL,Put,3.05,0.2527540545654297,107.110001
18101,2016-11-15,2017-03-16,105.0,AAPL,Put,4.79,0.2443923217773438,107.110001
18102,2016-11-15,2017-03-16,110.0,AAPL,Put,7.35,0.2367019689941406,107.110001
18103,2016-11-15,2017-03-16,115.0,AAPL,Put,10.52,0.2335892071533203,107.110001
18104,2016-11-15,2017-03-16,120.0,AAPL,Put,14.49,0.2329178271484375,107.110001
18105,2016-11-15,2017-03-16,125.0,AAPL,Put,20.82,0.2385330053710937,107.110001
18106,2016-11-15,2017-03-16,130.0,AAPL,Put,23.22,0.2536695727539063,107.110001
18107,2016-11-15,2017-03-16,135.0,AAPL,Put,30.23,0.2680737255859375,107.110001
18108,2016-11-15,2017-03-16,140.0,AAPL,Put,33.5,0.2990792749023437,107.110001
18109,2016-11-15,2017-03-16,145.0,AAPL,Put,34.95,1e-05,107.110001
18110,2016-11-15,2017-03-16,150.0,AAPL,Put,39.32,1e-05,107.110001
18111,2016-11-15,2017-04-20,47.5,AAPL,Put,0.05,0.5097705273437501,107.110001
18112,2016-11-15,2017-04-20,50.0,AAPL,Put,0.03,0.4687553125,107.110001
18113,2016-11-15,2017-04-20,55.0,AAPL,Put,0.04,0.41602146484375,107.110001
18114,2016-11-15,2017-04-20,60.0,AAPL,Put,0.1,0.3867248828124999,107.110001
18115,2016-11-15,2017-04-20,65.0,AAPL,Put,0.17,0.366217275390625,107.110001
18116,2016-11-15,2017-04-20,70.0,AAPL,Put,0.26,0.344733115234375,107.110001
18117,2016-11-15,2017-04-20,75.0,AAPL,Put,0.52,0.3252020605468749,107.110001
18118,2016-11-15,2017-04-20,80.0,AAPL,Put,0.63,0.3061592822265625,107.110001
18119,2016-11-15,2017-04-20,85.0,AAPL,Put,0.99,0.2888254711914062,107.110001
18120,2016-11-15,2017-04-20,87.5,AAPL,Put,1.23,0.2810130493164062,107.110001
18121,2016-11-15,2017-04-20,90.0,AAPL,Put,1.52,0.273444765625,107.110001
18122,2016-11-15,2017-04-20,92.5,AAPL,Put,2.03,0.2664257928466797,107.110001
18123,2016-11-15,2017-04-20,95.0,AAPL,Put,2.38,0.259345785522461,107.110001
18124,2016-11-15,2017-04-20,97.5,AAPL,Put,3.15,0.2538526763916016,107.110001
18125,2016-11-15,2017-04-20,100.0,AAPL,Put,3.75,0.2495192236328125,107.110001
18126,2016-11-15,2017-04-20,105.0,AAPL,Put,5.5,0.239265419921875,107.110001
18127,2016-11-15,2017-04-20,110.0,AAPL,Put,7.95,0.2321243780517578,107.110001
18128,2016-11-15,2017-04-20,115.0,AAPL,Put,11.13,0.227546787109375,107.110001
18129,2016-11-15,2017-04-20,120.0,AAPL,Put,14.96,0.2264481652832031,107.110001
18130,2016-11-15,2017-04-20,125.0,AAPL,Put,19.52,0.23633576171875,107.110001
18131,2016-11-15,2017-04-20,130.0,AAPL,Put,23.45,1e-05,107.110001
18132,2016-11-15,2017-04-20,135.0,AAPL,Put,25.35,1e-05,107.110001
18133,2016-11-15,2017-04-20,140.0,AAPL,Put,35.21,0.2641675146484375,107.110001
18134,2016-11-15,2017-04-20,150.0,AAPL,Put,45.75,0.3083565258789062,107.110001
18135,2016-11-15,2017-04-20,155.0,AAPL,Put,45.0,1e-05,107.110001
18136,2016-11-15,2017-04-20,160.0,AAPL,Put,46.1,1e-05,107.110001
18137,2016-11-15,2017-04-20,165.0,AAPL,Put,54.95,1e-05,107.110001
18138,2016-11-15,2017-04-20,170.0,AAPL,Put,59.95,1e-05,107.110001
18139,2016-11-15,2017-04-20,195.0,AAPL,Put,81.1,1e-05,107.110001
18140,2016-11-15,2017-04-20,200.0,AAPL,Put,90.05,1e-05,107.110001
18141,2016-11-15,2017-06-15,47.5,AAPL,Put,0.05,0.437505625,107.110001
18142,2016-11-15,2017-06-15,50.0,AAPL,Put,0.06,0.41992767578125,107.110001
18143,2016-11-15,2017-06-15,55.0,AAPL,Put,0.11,0.389654541015625,107.110001
18144,2016-11-15,2017-06-15,60.0,AAPL,Put,0.19,0.37695935546875,107.110001
18145,2016-11-15,2017-06-15,65.0,AAPL,Put,0.34,0.356451748046875,107.110001
18146,2016-11-15,2017-06-15,70.0,AAPL,Put,0.52,0.3325262060546875,107.110001
18147,2016-11-15,2017-06-15,75.0,AAPL,Put,0.89,0.3222724023437499,107.110001
18148,2016-11-15,2017-06-15,80.0,AAPL,Put,1.07,0.30664755859375,107.110001
18149,2016-11-15,2017-06-15,82.5,AAPL,Put,1.41,0.2985909985351562,107.110001
18150,2016-11-15,2017-06-15,85.0,AAPL,Put,1.72,0.2915109912109374,107.110001
18151,2016-11-15,2017-06-15,87.5,AAPL,Put,2.58,0.2849192602539062,107.110001
18152,2016-11-15,2017-06-15,90.0,AAPL,Put,2.48,0.2786937365722656,107.110001
18153,2016-11-15,2017-06-15,92.5,AAPL,Put,3.05,0.2732006274414062,107.110001
18154,2016-11-15,2017-06-15,95.0,AAPL,Put,3.5,0.2673413110351562,107.110001
18155,2016-11-15,2017-06-15,97.5,AAPL,Put,4.25,0.2622144091796875,107.110001
18156,2016-11-15,2017-06-15,100.0,AAPL,Put,4.94,0.2570875073242188,107.110001
18157,2016-11-15,2017-06-15,105.0,AAPL,Put,7.05,0.2508619836425781,107.110001
18158,2016-11-15,2017-06-15,110.0,AAPL,Put,9.73,0.2454909436035156,107.110001
18159,2016-11-15,2017-06-15,115.0,AAPL,Put,12.45,0.2409743872070312,107.110001
18160,2016-11-15,2017-06-15,120.0,AAPL,Put,16.0,0.238716109008789,107.110001
18161,2016-11-15,2017-06-15,125.0,AAPL,Put,19.5,0.209968837890625,107.110001
18162,2016-11-15,2017-06-15,130.0,AAPL,Put,24.3,0.2491530163574219,107.110001
18163,2016-11-15,2017-06-15,135.0,AAPL,Put,28.53,0.1901936450195313,107.110001
18164,2016-11-15,2017-06-15,140.0,AAPL,Put,31.08,1e-05,107.110001
18165,2016-11-15,2017-06-15,145.0,AAPL,Put,29.37,1e-05,107.110001
18166,2016-11-15,2017-06-15,150.0,AAPL,Put,40.6,1e-05,107.110001
18167,2016-11-15,2017-06-15,155.0,AAPL,Put,41.17,1e-05,107.110001
18168,2016-11-15,2017-06-15,160.0,AAPL,Put,50.4,1e-05,107.110001
18169,2016-11-15,2017-06-15,165.0,AAPL,Put,48.95,1e-05,107.110001
18170,2016-11-15,2017-07-20,30.0,AAPL,Put,0.03,0.5546919531250001,107.110001
18171,2016-11-15,2017-07-20,35.0,AAPL,Put,0.04,0.507817421875,107.110001
18172,2016-11-15,2017-07-20,40.0,AAPL,Put,0.04,0.51758294921875,107.110001
18173,2016-11-15,2017-07-20,45.0,AAPL,Put,0.06,0.459966337890625,107.110001
18174,2016-11-15,2017-07-20,50.0,AAPL,Put,0.1,0.4467828759765625,107.110001
18175,2016-11-15,2017-07-20,55.0,AAPL,Put,0.17,0.3989317919921875,107.110001
18176,2016-11-15,2017-07-20,60.0,AAPL,Put,0.24,0.3676821044921875,107.110001
18177,2016-11-15,2017-07-20,65.0,AAPL,Put,0.32,0.3640200317382813,107.110001
